_id,text,time,location,user
5faefc88a3af1cae40ac0525,RT xbamk Hello If you re reading this please spare some time to pray for the health and safety of the Filipinos especially those who a ,Fri Nov 13 21:17:24 +0000 2020,null,dearjunkyukim
5faefc88a3af1cae40ac0526,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:17:24 +0000 2020,null,TheWifisexual
5faefc88a3af1cae40ac0527,RT TinyMuslimah Defund the Police is too frightening and radical but politicians wake up every day defunding schools closing hospitals ,Fri Nov 13 21:17:24 +0000 2020,null,jackay__walker
5faefc88a3af1cae40ac0528,RT DevinDae1 Yeah Bron about to trade this man by the end of the month ,Fri Nov 13 21:17:25 +0000 2020,null,cruddydre_
5faefc88a3af1cae40ac0529,RT UO Keith Winter has arrived and with a special wintery gift Firstdawn The Festival of Spirit will let you and your players dive i ,Fri Nov 13 21:17:25 +0000 2020,null,DnDGoblin
5faefc88a3af1cae40ac052a,This is some good Canadian stuff right here ,Fri Nov 13 21:17:25 +0000 2020,null,morainechef
5faefc88a3af1cae40ac052b,The PoutersParade is definately an easy miss watch the antics from the safety of your home ,Fri Nov 13 21:17:25 +0000 2020,null,luv_wins_
5faefc88a3af1cae40ac052c,RT DrAdrianHeald Just a quick reminder winter months almost everybody on our latitude is vitamin D3 insufficient supplementing D3 will ,Fri Nov 13 21:17:25 +0000 2020,null,bernherts
5faefc88a3af1cae40ac052d,RT WalnutCreekGov With the unfortunate news that COVID19 is spreading in Contra Costa County the California Department of Public Health ,Fri Nov 13 21:17:25 +0000 2020,null,babney
5faefc88a3af1cae40ac052e,Keeping your holiday meals safe ,Fri Nov 13 21:17:25 +0000 2020,null,styleyourdiet
5faefc89a3af1cae40ac052f,RT seanmdav Anthony Fauci told me masks don t work and the China Lung was no worse than the flu ,Fri Nov 13 21:17:25 +0000 2020,null,Soh1006
5faefc89a3af1cae40ac0530,RT Beg1Girl Does a Dark Winter mean they are planning another attack of releasing the Virus Just asking because it s starting again T ,Fri Nov 13 21:17:25 +0000 2020,null,MelyndaIvashko
5faefc89a3af1cae40ac0531,RT CJPME Read the motion on Palestinian health that Canada voted against ,Fri Nov 13 21:17:25 +0000 2020,null,DavidHeap
5faefc89a3af1cae40ac0532, peaches clap imthatbitchjess She s right though Recent theories point to China as the source of the Spanish Flu ,Fri Nov 13 21:17:25 +0000 2020,null,sizzurpdotmp3
5faefc89a3af1cae40ac0533,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:17:25 +0000 2020,null,RebelTeez
5faefc89a3af1cae40ac0534,RT KittencatArt Good evening friends We endure the storm with hopes that the sun will soon shine Unity Compassion Love WorldPea ,Fri Nov 13 21:17:25 +0000 2020,null,DekkersHenk
5faefc89a3af1cae40ac0535, carebear 42069 nunyobidnaz mwestcalgary calgaryherald jkenney CMOH Alberta Um they died with Covid not of Cov ,Fri Nov 13 21:17:26 +0000 2020,null,jenky_jenks
5faefc89a3af1cae40ac0536, victorkiam ClayTravis Flu jabs include known neurotoxins mercury amp aluminum and carcinogens The flu jab in 20 ,Fri Nov 13 21:17:26 +0000 2020,null,DeniceBradbury
5faefc89a3af1cae40ac0537,RT PMBreakingNews Breaking A police operation is underway in Montreal Canada Journal de Montreal is reporting that a possible hostage ,Fri Nov 13 21:17:26 +0000 2020,null,____TRC____
5faefc89a3af1cae40ac0538,RT babydoll1l Winter things with a sweet one what a treat lt 3,Fri Nov 13 21:17:26 +0000 2020,null,AreJay1542
5faefc89a3af1cae40ac0539, SteveOnSpeed Yes a family members father died in January He was healthy then he got sick He had all the symptom ,Fri Nov 13 21:17:26 +0000 2020,null,OurHumanStory
5faefc89a3af1cae40ac053a, CharlEdward3 realDonaldTrump Ummm so why do we have COVID in Canada if it s just a conspiracy for the USA electio ,Fri Nov 13 21:17:26 +0000 2020,null,nat13365911
5faefc89a3af1cae40ac053b,RT Nigelrefowens So important that we all of all ages become more aware of farm safety Be safe all,Fri Nov 13 21:17:26 +0000 2020,null,PapaFrew
5faefc89a3af1cae40ac053c,RT FDDLiana Suicide figures are up Could 2 followers please copy and re post this tweet We re trying to demonstrate that someone is alw ,Fri Nov 13 21:17:26 +0000 2020,null,bridgeybarr
5faefc89a3af1cae40ac053d,I have a red Canada hat that I love and I can t wear it It s so cute but I know from far away it might look l ,Fri Nov 13 21:17:26 +0000 2020,null,ayeveralice
5faefc89a3af1cae40ac053e, realDonaldTrump The men amp women of the SecretService who risk their lives for your safety are infected with COVID ,Fri Nov 13 21:17:26 +0000 2020,null,KAPPELCLARKE
5faefc89a3af1cae40ac053f,RT LEAHinCANADA Hey yeg I think Chicken is on the menu this weekend Support the local businesses who are choosing public safety over ,Fri Nov 13 21:17:26 +0000 2020,null,MerchantMediaCo
5faefc8ca3af1cae40ac0540,RT SoftyKimTae I can t sleep rn because i can t unhear the screaming of help of those people The flood is currently 15 ft high and many ,Fri Nov 13 21:17:26 +0000 2020,null,nicole_gayeta
5faefc8ca3af1cae40ac0541,RT henryrodgersdc You don t say ,Fri Nov 13 21:17:26 +0000 2020,null,OrthoA
5faefc8ca3af1cae40ac0542, CBCbattle you need to broadcast outside of Canada ,Fri Nov 13 21:17:26 +0000 2020,null,anngallogly
5faefc8ca3af1cae40ac0543, Klace Olson by Boards of Canada,Fri Nov 13 21:17:27 +0000 2020,null,FurryHaikuBoi
5faefc8ca3af1cae40ac0544,RT MetserviceJA and now there is Tropical Storm Iota Rapid developments over the central and western Caribbean all in one day ,Fri Nov 13 21:17:27 +0000 2020,null,Fergy876
5faefc8ca3af1cae40ac0545, SteveOnSpeed Yes They had positive tests but it could have just been the flu since the tests are so unreliable ,Fri Nov 13 21:17:27 +0000 2020,null,gmbseeme
5faefc8ca3af1cae40ac0546,No doctor Need a flu shot All you need is your NS healthcard flushot ,Fri Nov 13 21:17:27 +0000 2020,null,gates_insurance
5faefc8ca3af1cae40ac0547,Fauci has flipped flopped more than a 2 prostitute on a Friday night WHY would ANY smart person believe him now ,Fri Nov 13 21:17:27 +0000 2020,null,HeadShels
5faefc8ca3af1cae40ac0548,RT PIX1ELIX i dont care if you re a filipino or not HELP US SPREAD AWARENESS we need donations for the evacuees necessities and prayer ,Fri Nov 13 21:17:27 +0000 2020,null,re_kanekichi
5faefc8ca3af1cae40ac0549,RT LashayKATU Governor Brown said she will be issuing an Executive Order to curb personal indoor social gatherings These limits can be ,Fri Nov 13 21:17:27 +0000 2020,null,Morgan_Dancer
5faefc8ca3af1cae40ac054a,RT QueersPhysics Quick You have just 3 more days to fill out the Diversity Survey to help build a better Physics Community in Canada F ,Fri Nov 13 21:17:27 +0000 2020,null,kataliscu
5faefc8ca3af1cae40ac054b,RT JODYHiGHROLLER Winter is right around the corn dog soooooo ,Fri Nov 13 21:17:28 +0000 2020,null,BEERnTIDDIES
5faefc8ca3af1cae40ac054c,Clear Roller Banners Help maintain health and safety in the workplace with our clear roller banners These ,Fri Nov 13 21:17:28 +0000 2020,null,Richp1234
5faefc8ca3af1cae40ac054d, NASASpaceflight Safety first ,Fri Nov 13 21:17:28 +0000 2020,null,chicago_glenn
5faefc8da3af1cae40ac054e,RT xbamk Hello If you re reading this please spare some time to pray for the health and safety of the Filipinos especially those who a ,Fri Nov 13 21:17:28 +0000 2020,null,edsamagallanes
5faefc8da3af1cae40ac054f,RT DrEricDing BREAKING Our entire country from coronavirus pandemic Another new all time record 150 000 cases today Thanksgiving holid ,Fri Nov 13 21:17:28 +0000 2020,null,SGTRickODS
5faefc8da3af1cae40ac0550,RT NHC Atlantic Tropical Storm Theta Advisory 16 Theta Expected to Begin Weakening Saturday and Become A Remnant Low On Sunday ,Fri Nov 13 21:17:29 +0000 2020,null,eduardorrgg
5faefc8da3af1cae40ac0551, ajwodecki It s a Flu D etat ,Fri Nov 13 21:17:29 +0000 2020,null,Non__Cents
5faefc8da3af1cae40ac0552,RT ConradCollaco Please only leave the house for essential purposes Ontario Health Minister Christine Elliott HamOnt ,Fri Nov 13 21:17:29 +0000 2020,null,charlenedraws
5faefc8da3af1cae40ac0553,RT SionHiggins I can see why Westminster wants to keep a hold of Wales it will cost them a fortune when we go independent indywales ht ,Fri Nov 13 21:17:29 +0000 2020,null,jasper_welsh
5faefc8da3af1cae40ac0554,Here are five ways Toronto s hospitality businesses are putting guest safety first StaySafeTO ,Fri Nov 13 21:17:29 +0000 2020,null,stayhomesearch
5faefc8da3af1cae40ac0555,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:17:29 +0000 2020,null,Rillism_
5faefc8da3af1cae40ac0556,RT xsweetdoom Life isn t about waiting for the storm to pass It s about learning to dance in the rain ,Fri Nov 13 21:17:29 +0000 2020,null,mindsflowers
5faefc8da3af1cae40ac0557,that they are targeting the Canadian public themselves with their newly weaponized public affairs department The C ,Fri Nov 13 21:17:29 +0000 2020,null,whiteskycloud
5faefc8da3af1cae40ac0558,Now that s a storm South Australia ,Fri Nov 13 21:17:29 +0000 2020,null,MartinB21302709
5faefc8da3af1cae40ac0559,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:17:29 +0000 2020,null,KevinOfTheRose
5faefc8da3af1cae40ac055a,RT I Am Winter From Winter Studios Summary On Today s Gist A Thread 1 One Kenyan lecturer with his students decided to carry out a n ,Fri Nov 13 21:17:29 +0000 2020,null,Nana_phenomal
5faefc8da3af1cae40ac055b,RT Sime0nStylites I miss Suffolk ,Fri Nov 13 21:17:29 +0000 2020,null,madebymodren
5faefc8da3af1cae40ac055c,Morning Update As COVID cases soar schools consider extending winter breaks ,Fri Nov 13 21:17:29 +0000 2020,null,jondknight
5faefc8da3af1cae40ac055d,RT Tellythecairn Shark Valley must be renamed ,Fri Nov 13 21:17:29 +0000 2020,null,radikaldb
5faefc8da3af1cae40ac055e,West Side had good field position to start the second half after a Bryler Shurtliff kick return but Brown gets stuf ,Fri Nov 13 21:17:29 +0000 2020,null,AndrewH202
5faefc8da3af1cae40ac055f,RT oneandonlyvann WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of ,Fri Nov 13 21:17:30 +0000 2020,null,audreylab17
5faefc8ea3af1cae40ac0560,RT mymyhui i cant sleep right now i cant stop thinking i cant unhear those screams from the ppl who are begging for help right now the ,Fri Nov 13 21:17:30 +0000 2020,null,K1SSCHAE
5faefc8ea3af1cae40ac0561,Sowore has infected this one brain,Fri Nov 13 21:17:30 +0000 2020,null,demolarashid
5faefc8ea3af1cae40ac0562,RT Lakers The health and safety of our fans players staff and community are our main priority and we will continue to work with state a ,Fri Nov 13 21:17:30 +0000 2020,null,hassanlakers24
5faefc8ea3af1cae40ac0563,RT ZiadSatNam Mind boggling that Canadian workers cannot continue to access our natural resources industry due to Liberal policies but Ch ,Fri Nov 13 21:17:30 +0000 2020,null,AliceD777
5faefc8ea3af1cae40ac0564,RT googlecanada Canada is home to a collaborative network of some of the most creative and brilliant thinkers in AI today Google Canada ,Fri Nov 13 21:17:30 +0000 2020,null,TamJumelle
5faefc8ea3af1cae40ac0565,The NAC is taking the wait and see approach for winter sports the conference will reassess in January,Fri Nov 13 21:17:30 +0000 2020,null,jwagonersports
5faefc8ea3af1cae40ac0566, dawniehoops It has about 50 chance of causing you long term harm in some way based on the data It has 0 6 chan ,Fri Nov 13 21:17:30 +0000 2020,null,finejustfyne
5faefc8ea3af1cae40ac0567,Thank you Cst BJ Petrie for your informative presentation on Social Media Safety today All grade 6 8 homerooms p ,Fri Nov 13 21:17:30 +0000 2020,null,WPMMiddleSchool
5faefc8ea3af1cae40ac0568,RT Prodigyz19 WINTER GIVEAWAY 60K 6 RANDOM PEOPLE WILL WIN 10K EACH Want to wish everyone good luck as this will be my last give ,Fri Nov 13 21:17:30 +0000 2020,null,SpamKal
5faefc8ea3af1cae40ac0569,While Saturday will start out dry scattered showers will develop in the afternoon and become widespread during the ,Fri Nov 13 21:17:30 +0000 2020,null,SamKuffelWx
5faefc8ea3af1cae40ac056a,Deep state is really deep ,Fri Nov 13 21:17:31 +0000 2020,null,purdue49
5faefc8ea3af1cae40ac056b,RT Beg1Girl Does a Dark Winter mean they are planning another attack of releasing the Virus Just asking because it s starting again T ,Fri Nov 13 21:17:31 +0000 2020,null,DarlingReshonda
5faefc8ea3af1cae40ac056c,RT picardonhealth The evidence is conclusive Canada can t beat the pandemic by passing the buck globeandmail editorial ,Fri Nov 13 21:17:31 +0000 2020,null,LesliBoldt
5faefc8ea3af1cae40ac056d,RT JackNationalist NDP Are communists the slime of the earth or what They publicly love mass murderers like Castro But when you poin ,Fri Nov 13 21:17:31 +0000 2020,null,DonnaReiter6
5faefc8ea3af1cae40ac056e,RT disclosetv BREAKING Dozens of people are being held hostage on the rooftop of the Ubisoft building in Montreal Canada ,Fri Nov 13 21:17:31 +0000 2020,null,Fanfoinou21
5faefc8ea3af1cae40ac056f, baianolol1 Tez Snow,Fri Nov 13 21:17:31 +0000 2020,null,AlmiroNeves1
5faefc8ea3af1cae40ac0570, EveryAlbertan That s what we need about 3 4 weeks of lots of snow and cold to keep people home ,Fri Nov 13 21:17:31 +0000 2020,null,Kevin_Keeler6
5faefc8ea3af1cae40ac0571,RT grace hase Breaking Santa Clara County is closing indoor dining effective Tuesday ,Fri Nov 13 21:17:31 +0000 2020,null,LawLui
5faefc8fa3af1cae40ac0572,RT oneandonlyvann WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of ,Fri Nov 13 21:17:31 +0000 2020,null,Calumbakath31
5faefc8fa3af1cae40ac0573,RT jackmurphylive MAGAMarchDC People SAFETY WARNING ANTIFA will be searching for targets to harass or assault on Saturday and Saturda ,Fri Nov 13 21:17:31 +0000 2020,null,NeilHun96678598
5faefc8fa3af1cae40ac0574,RT rosereyde The entirety of Tuguegarao is drowning Residents say they have not been warned enough Only 7 years back Tacloban has als ,Fri Nov 13 21:17:31 +0000 2020,null,sofiaamns
5faefc8fa3af1cae40ac0575,RT Beg1Girl Does a Dark Winter mean they are planning another attack of releasing the Virus Just asking because it s starting again T ,Fri Nov 13 21:17:31 +0000 2020,null,LLollystevens
5faefc8fa3af1cae40ac0576,RT MikeNickelYEG Snow amp ice built up on these public stairs near Ezio Faraone Park Packed ice became pretty dangerous so this private ,Fri Nov 13 21:17:31 +0000 2020,null,cribbingarmydav
5faefc8fa3af1cae40ac0577,RT SoftyKimTae I can t sleep rn because i can t unhear the screaming of help of those people The flood is currently 15 ft high and many ,Fri Nov 13 21:17:31 +0000 2020,null,killeraspberry
5faefc8fa3af1cae40ac0578,A lot of these MAGA are claiming that we ve always been a christian nation well if that s the case then we would ,Fri Nov 13 21:17:31 +0000 2020,null,cadetkb
5faefc8fa3af1cae40ac0579,RT LaxvenderL Welcome to Winter Wonderland In this activity you guys will be sending in pictures of different unique styles that you mak ,Fri Nov 13 21:17:31 +0000 2020,null,Bl0ssqms
5faefc8fa3af1cae40ac057a,RT disclosetv BREAKING Dozens of people are being held hostage on the rooftop of the Ubisoft building in Montreal Canada ,Fri Nov 13 21:17:31 +0000 2020,null,Astrozomborg
5faefc8fa3af1cae40ac057b,RT breakingweather Tropical Storm Iota has formed in the Caribbean Sea and is forecast to become a hurricane over the weekend ,Fri Nov 13 21:17:32 +0000 2020,null,MindOfAquarius_
5faefc8fa3af1cae40ac057c, LACaldwellDC SpeakerPelosi Maybe instead of hosting a indoor dinner for new members House leaders could buy tak ,Fri Nov 13 21:17:32 +0000 2020,null,gifuoh
5faefc8fa3af1cae40ac057d,RT cingraham Gavin Newsom s already apologized after news of his similar lapse in judgment broke earlier today ,Fri Nov 13 21:17:32 +0000 2020,null,Anthropic
5faefc8fa3af1cae40ac057e,Do as I say not as I do ,Fri Nov 13 21:17:32 +0000 2020,null,LaHen33102344
5faefc8fa3af1cae40ac057f,Suicide figures are up Could 2 followers please copy and re post this tweet We re trying to demonstrate that some ,Fri Nov 13 21:17:32 +0000 2020,null,sunsetgirl91
5faefc8fa3af1cae40ac0580,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:17:32 +0000 2020,null,bobbilanestark
5faefc8fa3af1cae40ac0581,RT EntheosShines 93wibc StateHealthIN Total deaths total flu deaths in 2019 real number,Fri Nov 13 21:17:32 +0000 2020,null,Christy86757398
5faefc8fa3af1cae40ac0582, DrJenGunter You are freaking crazy You have to be paid by someone to pander this fear porn Study what Sweden did ,Fri Nov 13 21:17:32 +0000 2020,Las Vegas,LVrealtortodd
5faefc90a3af1cae40ac0583,RT SoftyKimTae I can t sleep rn because i can t unhear the screaming of help of those people The flood is currently 15 ft high and many ,Fri Nov 13 21:17:32 +0000 2020,null,httpchrstine
5faefc90a3af1cae40ac0584,RT CallMeCoachella Magical Snow Angel Set Includes Magical Snow Angel Cozy Corset Magical Snow Angel Laced Up Boots Magic ,Fri Nov 13 21:17:32 +0000 2020,null,greenxskiies
5faefc90a3af1cae40ac0585,Tropical Storm Iota Forecast Information shp ,Fri Nov 13 21:17:32 +0000 2020,null,TodoTiempo
5faefc90a3af1cae40ac0586,Tropical Storm Iota Forecast Advisory Number 2 ,Fri Nov 13 21:17:32 +0000 2020,null,Laser101
5faefc90a3af1cae40ac0587, WorkTheSpace Did you Manage In Canada On FM Once if so how did you find it considering there s like 7 games ,Fri Nov 13 21:17:32 +0000 2020,null,callumLtfc
5faefc90a3af1cae40ac0588,RT SoftyKimTae I can t sleep rn because i can t unhear the screaming of help of those people The flood is currently 15 ft high and many ,Fri Nov 13 21:17:32 +0000 2020,null,Polabeers
5faefc90a3af1cae40ac0589,RT BrittanyABC11 Tropical Storm Iota has formed It s forecast to make landfall as a major hurricane near the same spots that were just h ,Fri Nov 13 21:17:32 +0000 2020,null,IngoldTrace
5faefc90a3af1cae40ac058a,RT oneandonlyvann WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of ,Fri Nov 13 21:17:32 +0000 2020,null,renjuans
5faefc90a3af1cae40ac058b,yall know when you travel you gotta quarantine after right ive been seein wayyy too many of yall goin places and ,Fri Nov 13 21:17:32 +0000 2020,null,mikrokusmos
5faefc90a3af1cae40ac058c,RT timothyjforster Something is going down at the Ubisoft building in Montreal Mile End but a few pointers for people looking for info ,Fri Nov 13 21:17:32 +0000 2020,null,kinkshaymin
5faefc90a3af1cae40ac058d, LizSly KatieBoWill I am sure they will lie more to Biden He might attack Canada thinking its Iran ,Fri Nov 13 21:17:33 +0000 2020,null,DickJoh82658152
5faefc90a3af1cae40ac058e,RT thelittlejxxker Parasol 2020 amp Winter 2018 Halo Giveaway Follow thelittlejxxker amp Pinkcheese cake amp HazelTheNob Retweet amp Lik ,Fri Nov 13 21:17:33 +0000 2020,null,two____hearts
5faefc90a3af1cae40ac058f, NickEl82710606 CBCOttawa I live in the heart of Vanier Montr al and Lacasse This is a 40 minute walk That s n ,Fri Nov 13 21:17:33 +0000 2020,Ottawa,Emilly_Renaud
5faefc90a3af1cae40ac0590,RT oneandonlyvann WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of ,Fri Nov 13 21:17:33 +0000 2020,null,hiakosiyunis
5faefc90a3af1cae40ac0591,RT PIX1ELIX i dont care if you re a filipino or not HELP US SPREAD AWARENESS we need donations for the evacuees necessities and prayer ,Fri Nov 13 21:17:33 +0000 2020,null,Lala_Keee
5faefc90a3af1cae40ac0592,RT crashandsmash66 Why should Canada have to borrow or print money We have the worlds 3rd largest oil reserve and hundreds of thousands ,Fri Nov 13 21:17:33 +0000 2020,null,Metaloid3
5faefc90a3af1cae40ac0593,RT SoftyKimTae I can t sleep rn because i can t unhear the screaming of help of those people The flood is currently 15 ft high and many ,Fri Nov 13 21:17:33 +0000 2020,null,contralto1997
5faefc90a3af1cae40ac0594, tuIugaaraq I think the dot is just to show the number of cases visually per territory Otherwise a lot of those do ,Fri Nov 13 21:17:33 +0000 2020,null,LeviCurrie
5faefc91a3af1cae40ac0595,RT bethwilensky I don t care what the Capitol physician said or how ventilated this indoor space is We re asking people to cancel Thanks ,Fri Nov 13 21:17:33 +0000 2020,null,chaoticgaythey
5faefc91a3af1cae40ac0596,Via skytrax uk aegeanairlines and easyJet receive 4 Star COVID 19 AirlineSafety Ratings ,Fri Nov 13 21:17:33 +0000 2020,null,iamths1973
5faefc91a3af1cae40ac0597,RT robbystarbuck elonmusk There s a reason that suddenly the flu has disappeared globally PCR must be picking it up as COVID That s ,Fri Nov 13 21:17:33 +0000 2020,null,Kmari34461773
5faefc91a3af1cae40ac0598, tumbleweed blows by ,Fri Nov 13 21:17:33 +0000 2020,null,MrsBNG
5faefc91a3af1cae40ac0599,NJ colleges plan to play as Ivy League cancels winter sports ,Fri Nov 13 21:17:33 +0000 2020,null,ShoreSportsNet
5faefc91a3af1cae40ac059a, mattshotcha Did you have training for such a horrid event both at Ubisoft and now at Gun Also in light of the ,Fri Nov 13 21:17:33 +0000 2020,null,OllieNorris
5faefc91a3af1cae40ac059b,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:17:34 +0000 2020,null,gabby39101045
5faefc91a3af1cae40ac059c,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:17:34 +0000 2020,null,suhosbunny
5faefc91a3af1cae40ac059d,US embassy A UK US and CANADA Visa ban on Governor of Osun State Alh Isiaka Gboyega Oyetola Sign the Petition ,Fri Nov 13 21:17:34 +0000 2020,null,newsdash_
5faefc91a3af1cae40ac059e,RT pearlysmith Today has been spent knitting Trees Christmas Tree earrings winter tree earrings celebsforsmallbiz ,Fri Nov 13 21:17:34 +0000 2020,null,DianeMoffatt2
5faefc91a3af1cae40ac059f,Winter is here the Ice Wilds Pledge Manager now live It s time to pick what style of wintry hills you want wh ,Fri Nov 13 21:17:33 +0000 2020,null,MonsterFight31
5faefc91a3af1cae40ac05a0,RT PIX1ELIX i dont care if you re a filipino or not HELP US SPREAD AWARENESS we need donations for the evacuees necessities and prayer ,Fri Nov 13 21:17:34 +0000 2020,null,swtneryoon
5faefc91a3af1cae40ac05a1,RT PIX1ELIX i dont care if you re a filipino or not HELP US SPREAD AWARENESS we need donations for the evacuees necessities and prayer ,Fri Nov 13 21:17:34 +0000 2020,null,duhcharlen
5faefc91a3af1cae40ac05a2,Tropical Storm Theta at sunset in the North Atlantic ,Fri Nov 13 21:17:34 +0000 2020,null,zoom_earth
5faefc91a3af1cae40ac05a3,RT ukskies Good advice and if your GP can t prescribe it for you you can get this stuff cheap enough over the counter Vitamin D 10micr ,Fri Nov 13 21:17:34 +0000 2020,null,GF4Good
5faefc91a3af1cae40ac05a4,RT AOECOIN Breaking BreakingNews Very Strange Dozens ppl suddenly taken hostage on 10 floor rooftop Ubisoft building in Montrea ,Fri Nov 13 21:17:34 +0000 2020,null,hiparnold
5faefc91a3af1cae40ac05a5,All I want for Diwali is here Thank you RoliBooks for sending these treasures all the way to Canada and lighting ,Fri Nov 13 21:17:34 +0000 2020,null,Lisaraniray
5faefc92a3af1cae40ac05a6,RT NBCNews NEW Tropical Storm Iota forms in the Caribbean Sea becoming the 30th named storm of the 2020 season NHC says currently for ,Fri Nov 13 21:17:34 +0000 2020,null,cailey_ava
5faefc92a3af1cae40ac05a7,RT PIX1ELIX i dont care if you re a filipino or not HELP US SPREAD AWARENESS we need donations for the evacuees necessities and prayer ,Fri Nov 13 21:17:35 +0000 2020,null,baixyben
5faefc92a3af1cae40ac05a8, lelulololol GovInslee GovInslee is a coward pissbaby who values the money in his own pockets than the safety of ,Fri Nov 13 21:17:35 +0000 2020,null,hermesrunning
5faefc92a3af1cae40ac05a9,RT WalshFreedom Says the Senator who eagerly supports a President who has called for the boycott of CNN Fox News the NFL Apple Italy ,Fri Nov 13 21:17:35 +0000 2020,null,1LessGOP
5faefc92a3af1cae40ac05aa,Suicide figures are up Could 2 followers please copy and re post this tweet We re trying to demonstrate that some ,Fri Nov 13 21:17:35 +0000 2020,Vancouver,b_co
5faefc92a3af1cae40ac05ab,TheFlightDeal Airfare Deal American Phoenix Calgary Canada 174 roundtrip Details ,Fri Nov 13 21:17:35 +0000 2020,null,UnitedFlyCheap
5faefc92a3af1cae40ac05ac,RT MammaBearCards RT follow me and tag 2 friends to win this NightIn PamperPack and a selection of my exclusive wax melts Scents incl ,Fri Nov 13 21:17:35 +0000 2020,null,gfnncl
5faefc92a3af1cae40ac05ad,Winter coming officially,Fri Nov 13 21:17:35 +0000 2020,null,OmerAbdelmonim
5faefc92a3af1cae40ac05ae,RT formerCEOCIOB Manchester solicitor and leaseholder faces bankruptcy over 80k fire safety bill like many other aspiring professional ,Fri Nov 13 21:17:35 +0000 2020,null,Beverle82823781
5faefc92a3af1cae40ac05af,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:17:35 +0000 2020,null,shiromk1
5faefc92a3af1cae40ac05b0,RT LadiesLoveBP2 Once flu season mixes with the Rona it s over with,Fri Nov 13 21:17:36 +0000 2020,null,LadiesLoveBP2
5faefc92a3af1cae40ac05b1, brghid thwn0 i live in canada,Fri Nov 13 21:17:36 +0000 2020,null,hoverxo
5faefc92a3af1cae40ac05b2,RT SWAtlasHoover Are these even arguable anymore 1 Lockdowns kill massively amp destroy families we re only seeing the tip of the iceb ,Fri Nov 13 21:17:36 +0000 2020,null,jasonemarlowe
5faefc92a3af1cae40ac05b3,RT MetserviceJA and now there is Tropical Storm Iota Rapid developments over the central and western Caribbean all in one day ,Fri Nov 13 21:17:36 +0000 2020,null,Brandysull
5faefc92a3af1cae40ac05b4,TheFlightDeal Airfare Deal Air Canada Portland Seoul South Korea 656 roundtrip Details ,Fri Nov 13 21:17:36 +0000 2020,null,UnitedFlyCheap
5faefc92a3af1cae40ac05b5,RT Shakespeare A sad tale s best for winter but let s don t overdo it ,Fri Nov 13 21:17:36 +0000 2020,null,Bubliegummer
5faefc92a3af1cae40ac05b6,RT Friends of SCS Attention EtobicokeCentre Outdoor FluVaccine Clinic at Silver Creek Park Etobicoke by West Toronto Ontario Health T ,Fri Nov 13 21:17:36 +0000 2020,null,lindsayGlowbaby
5faefc92a3af1cae40ac05b7,Snow is making me slow but over half way to the top so still moving All is well No reply needed Find me with i ,Fri Nov 13 21:17:36 +0000 2020,null,OutAndA19419931
5faefc93a3af1cae40ac05b8,Feels bad when Viktor is the mat ,Fri Nov 13 21:17:36 +0000 2020,null,KisaragiZan
5faefc93a3af1cae40ac05b9,RT LanaismPoland Lana Del Rey s cover of You ll Never Walk Alone for The End Of The Storm Liverpool documentary will be released digi ,Fri Nov 13 21:17:36 +0000 2020,null,ogurkiszony
5faefc93a3af1cae40ac05ba, CANADA Security operations ends in Montreal Update ,Fri Nov 13 21:17:36 +0000 2020,null,Riskline
5faefc93a3af1cae40ac05bb,RT hogwartxsx a natasha romanoff em the winter soldier gt gt ,Fri Nov 13 21:17:36 +0000 2020,null,catraweasley
5faefc93a3af1cae40ac05bc, xotrulyem I can be deadly if you have serious health issues However if your in relative good health not so much ,Fri Nov 13 21:17:36 +0000 2020,null,s_whole
5faefc93a3af1cae40ac05bd,RT Lmc30807732 Here s the truth This virus is a virus like the Flu I have family members ICU the Virus is gone The both had cancer rec ,Fri Nov 13 21:17:36 +0000 2020,null,Lmc30807732
5faefc93a3af1cae40ac05be,The 30th storm of the season Iota is expected to become a major hurricane before bringing a life threatening floo ,Fri Nov 13 21:17:36 +0000 2020,null,weatherchannel
5faefc93a3af1cae40ac05bf,RT hwitteman In my experience most Canadians are unaware that Canada has extremely few available acute care hospital beds meaning beds ,Fri Nov 13 21:17:36 +0000 2020,null,cinematological
5faefc93a3af1cae40ac05c0, DaFeid DeanParise Here in Canada we re doing to same thing again as well Maybe second time will be a winner ,Fri Nov 13 21:17:36 +0000 2020,null,Drpeprchick
